timestamp,asset_id,count,open,high,low,close,volume,vwap,target
1607822220000,101,1,7.68e-06,7.68e-06,7.68e-06,7.68e-06,0.000384,7.68e-06,0.0026041666666669627
1607822280000,101,1,7.68e-06,7.7e-06,7.68e-06,7.7e-06,0.39358663,7.693333333333333e-06,-0.0012987012987014657
1607822340000,101,1,7.7e-06,7.7e-06,7.7e-06,7.7e-06,0.1002155,7.7e-06,-0.0025974025974028203
1607822400000,101,1,7.71e-06,7.71e-06,7.71e-06,7.71e-06,0.2063196,7.71e-06,-0.0038910505836577958
1607822460000,101,1,7.71e-06,7.71e-06,7.7e-06,7.7e-06,0.0143002,7.703333333333335e-06,0.0
1607822520000,101,1,7.71e-06,7.71e-06,7.69e-06,7.7e-06,0.19205704,7.7e-06,0.0
1607822580000,101,1,7.7e-06,7.7e-06,7.69e-06,7.7e-06,0.35403464,7.696666666666667e-06,0.0012987012987013546
1607822640000,101,1,7.7e-06,7.71e-06,7.7e-06,7.71e-06,0.16553088,7.706666666666667e-06,-0.0012970168612191912
1607822700000,101,1,7.71e-06,7.71e-06,7.7e-06,7.7e-06,0.03907608,7.703333333333335e-06,0.0
1607822760000,101,1,7.71e-06,7.71e-06,7.71e-06,7.71e-06,0.01217409,7.71e-06,-0.0012970168612191912
1607822820000,101,1,7.7e-06,7.71e-06,7.7e-06,7.71e-06,0.00582946,7.706666666666667e-06,0.0
1607822880000,101,1,7.71e-06,7.71e-06,7.71e-06,7.71e-06,0.0,7.71e-06,-0.0012970168612191912
1607822940000,101,1,7.71e-06,7.71e-06,7.7e-06,7.7e-06,0.09942644,7.703333333333335e-06,0.0012987012987013546
1607823000000,101,1,7.7e-06,7.71e-06,7.7e-06,7.71e-06,0.00111751,7.706666666666667e-06,0.0
1607823060000,101,1,7.7e-06,7.71e-06,7.7e-06,7.71e-06,0.10549871,7.706666666666667e-06,0.0
1607823120000,101,1,7.71e-06,7.71e-06,7.71e-06,7.71e-06,0.01970676,7.71e-06,-0.0012970168612191912
1607823180000,101,1,7.7e-06,7.7e-06,7.7e-06,7.7e-06,0.0003388,7.7e-06,0.0012987012987013546
1607823240000,101,1,7.7e-06,7.71e-06,7.7e-06,7.71e-06,0.00227375,7.706666666666667e-06,0.0
1607823300000,101,1,7.71e-06,7.71e-06,7.7e-06,7.7e-06,0.03091042,7.703333333333335e-06,0.0012987012987013546
1607823360000,101,1,7.7e-06,7.7e-06,7.7e-06,7.7e-06,0.0004466,7.7e-06,0.0
1607823420000,101,1,7.7e-06,7.7e-06,7.69e-06,7.69e-06,0.15651597,7.693333333333333e-06,0.002600780234070399
1607823480000,101,1,7.7e-06,7.7e-06,7.7e-06,7.7e-06,0.0132132,7.7e-06,0.0
1607823540000,101,1,7.7e-06,7.7e-06,7.7e-06,7.7e-06,0.077,7.7e-06,0.0
1607823600000,101,1,7.7e-06,7.71e-06,7.7e-06,7.71e-06,0.31487341,7.706666666666667e-06,-0.0025940337224386045
1607823660000,101,1,7.71e-06,7.71e-06,7.7e-06,7.71e-06,0.17169061,7.706666666666667e-06,-0.0012970168612191912
1607823720000,101,1,7.7e-06,7.71e-06,7.69e-06,7.69e-06,0.17758248,7.696666666666667e-06,0.0013003901170354215
1607823780000,101,1,7.71e-06,7.71e-06,7.7e-06,7.7e-06,0.02024846,7.703333333333335e-06,0.0012987012987013546
1607823840000,101,1,7.7e-06,7.7e-06,7.7e-06,7.7e-06,0.0013552,7.7e-06,0.0012987012987013546
1607823900000,101,1,7.69e-06,7.69e-06,7.68e-06,7.69e-06,0.28652803,7.686666666666665e-06,0.0
1607823960000,101,1,7.68e-06,7.68e-06,7.67e-06,7.68e-06,0.08199549,7.676666666666667e-06,0.0026041666666669627
1607824020000,101,1,7.69e-06,7.69e-06,7.68e-06,7.68e-06,0.01007692,7.683333333333333e-06,0.0026041666666669627
1607824080000,101,1,7.69e-06,7.7e-06,7.68e-06,7.69e-06,0.14908428,7.69e-06,0.0
1607824140000,101,1,7.69e-06,7.69e-06,7.69e-06,7.69e-06,0.00552911,7.69e-06,-0.0013003901170350884
1607824200000,101,1,7.69e-06,7.69e-06,7.69e-06,7.69e-06,0.2490022,7.69e-06,-0.0013003901170350884
1607824260000,101,1,7.68e-06,7.68e-06,7.68e-06,7.68e-06,0.04668672,7.68e-06,0.0013020833333332593
1607824320000,101,1,7.68e-06,7.69e-06,7.68e-06,7.69e-06,0.02455327,7.686666666666665e-06,0.0
1607824380000,101,1,7.69e-06,7.7e-06,7.68e-06,7.69e-06,0.17249092,7.69e-06,0.0
1607824440000,101,1,7.69e-06,7.7e-06,7.69e-06,7.7e-06,0.11457431,7.696666666666667e-06,-0.0025974025974028203
1607824500000,101,1,7.69e-06,7.69e-06,7.69e-06,7.69e-06,0.00212244,7.69e-06,0.0
1607824560000,101,1,7.69e-06,7.69e-06,7.68e-06,7.68e-06,0.02259143,7.683333333333333e-06,0.0013020833333332593
1607824620000,101,1,7.69e-06,7.69e-06,7.69e-06,7.69e-06,0.02067841,7.69e-06,0.0013003901170354215
1607824680000,101,1,7.69e-06,7.69e-06,7.69e-06,7.69e-06,0.0342974,7.69e-06,0.0
1607824740000,101,1,7.69e-06,7.69e-06,7.69e-06,7.69e-06,0.00011535,7.69e-06,-0.0013003901170350884
1607824800000,101,1,7.68e-06,7.69e-06,7.68e-06,7.68e-06,0.04987033,7.683333333333333e-06,0.0013020833333332593
1607824860000,101,1,7.68e-06,7.69e-06,7.68e-06,7.69e-06,0.00104479,7.686666666666665e-06,0.0
1607824920000,101,1,7.68e-06,7.69e-06,7.68e-06,7.69e-06,0.05254258,7.686666666666665e-06,0.0
1607824980000,101,1,7.68e-06,7.68e-06,7.68e-06,7.68e-06,0.01529856,7.68e-06,0.0
1607825040000,101,1,7.67e-06,7.68e-06,7.67e-06,7.67e-06,0.02363099,7.673333333333333e-06,0.0026075619295957697
1607825100000,101,1,7.68e-06,7.68e-06,7.67e-06,7.68e-06,0.52855706,7.676666666666667e-06,0.0013020833333332593
1607825160000,101,1,7.67e-06,7.68e-06,7.67e-06,7.67e-06,0.55339183,7.673333333333333e-06,0.0013037809647979959
1607825220000,101,1,7.67e-06,7.68e-06,7.67e-06,7.67e-06,0.50561498,7.673333333333333e-06,0.0
1607825280000,101,1,7.68e-06,7.69e-06,7.68e-06,7.68e-06,0.08501265,7.683333333333333e-06,0.0
1607825340000,101,1,7.68e-06,7.68e-06,7.67e-06,7.68e-06,0.00803275,7.676666666666667e-06,-0.0013020833333333703
1607825400000,101,1,7.67e-06,7.68e-06,7.67e-06,7.68e-06,0.02747445,7.676666666666667e-06,-0.0013020833333333703
1607825460000,101,1,7.68e-06,7.68e-06,7.67e-06,7.67e-06,0.02601879,7.673333333333333e-06,0.0013037809647979959
1607825520000,101,1,7.68e-06,7.68e-06,7.66e-06,7.67e-06,0.07047646,7.67e-06,0.0013037809647979959
1607825580000,101,1,7.67e-06,7.67e-06,7.66e-06,7.66e-06,0.08522077,7.663333333333332e-06,0.0026109660574411553
1607825640000,101,1,7.67e-06,7.68e-06,7.67e-06,7.68e-06,0.17326042,7.676666666666667e-06,-0.0013020833333333703
1607825700000,101,1,7.68e-06,7.68e-06,7.68e-06,7.68e-06,0.0048768,7.68e-06,-0.0013020833333333703
1607825760000,101,1,7.68e-06,7.68e-06,7.67e-06,7.67e-06,0.03568124,7.673333333333333e-06,-0.0013037809647978849
1607825820000,101,1,7.67e-06,7.67e-06,7.67e-06,7.67e-06,0.0080535,7.67e-06,0.0013037809647979959
1607825880000,101,1,7.66e-06,7.67e-06,7.66e-06,7.66e-06,0.02552214,7.663333333333332e-06,0.0026109660574411553
1607825940000,101,1,7.66e-06,7.67e-06,7.66e-06,7.67e-06,0.25580151,7.666666666666666e-06,0.0
1607826000000,101,1,7.66e-06,7.67e-06,7.66e-06,7.67e-06,0.00176197,7.666666666666666e-06,0.0
1607826060000,101,1,7.68e-06,7.68e-06,7.67e-06,7.68e-06,0.06231937,7.676666666666667e-06,-0.0026041666666666297
1607826120000,101,1,7.68e-06,7.68e-06,7.67e-06,7.67e-06,0.13199145,7.673333333333333e-06,0.0
1607826180000,101,1,7.67e-06,7.67e-06,7.67e-06,7.67e-06,0.0,7.67e-06,0.0
1607826240000,101,1,7.68e-06,7.68e-06,7.68e-06,7.68e-06,0.02618112,7.68e-06,0.0
1607826300000,101,1,7.68e-06,7.68e-06,7.68e-06,7.68e-06,0.00129792,7.68e-06,-0.0013020833333333703
1607826360000,101,1,7.68e-06,7.68e-06,7.67e-06,7.67e-06,0.08915226,7.673333333333333e-06,0.0
1607826420000,101,1,7.67e-06,7.68e-06,7.67e-06,7.68e-06,0.03757584,7.676666666666667e-06,0.0
1607826480000,101,1,7.67e-06,7.68e-06,7.67e-06,7.67e-06,0.04002923,7.673333333333333e-06,0.0013037809647979959
1607826540000,101,1,7.67e-06,7.67e-06,7.67e-06,7.67e-06,0.01308502,7.67e-06,0.0
1607826600000,101,1,7.67e-06,7.68e-06,7.67e-06,7.67e-06,0.23402375,7.673333333333333e-06,0.0013037809647979959
1607826660000,101,1,7.67e-06,7.68e-06,7.67e-06,7.67e-06,0.04709806,7.673333333333333e-06,0.0
1607826720000,101,1,7.67e-06,7.68e-06,7.66e-06,7.68e-06,0.05907273,7.673333333333333e-06,-0.0013020833333333703
1607826780000,101,1,7.68e-06,7.68e-06,7.68e-06,7.68e-06,0.0,7.68e-06,-0.0013020833333333703
1607826840000,101,1,7.67e-06,7.67e-06,7.66e-06,7.66e-06,0.001533,7.663333333333332e-06,0.0013054830287206887
1607826900000,101,1,7.67e-06,7.67e-06,7.67e-06,7.67e-06,0.00346684,7.67e-06,0.0013037809647979959
1607826960000,101,1,7.68e-06,7.68e-06,7.67e-06,7.67e-06,0.24566739,7.673333333333333e-06,0.0013037809647979959
1607827020000,101,1,7.67e-06,7.67e-06,7.67e-06,7.67e-06,0.0,7.67e-06,-0.0013037809647978849
1607827080000,101,1,7.69e-06,7.69e-06,7.67e-06,7.67e-06,0.01448208,7.676666666666665e-06,0.0
1607827140000,101,1,7.68e-06,7.68e-06,7.67e-06,7.67e-06,0.01421264,7.673333333333333e-06,0.0
1607827200000,101,1,7.67e-06,7.67e-06,7.67e-06,7.67e-06,0.0,7.67e-06,0.0
1607827260000,101,1,7.68e-06,7.68e-06,7.67e-06,7.67e-06,0.04713606,7.673333333333333e-06,0.0
1607827320000,101,1,7.67e-06,7.67e-06,7.67e-06,7.67e-06,0.00039117,7.67e-06,0.0
1607827380000,101,1,7.67e-06,7.67e-06,7.66e-06,7.66e-06,0.134222,7.663333333333332e-06,0.0013054830287206887
1607827440000,101,1,7.66e-06,7.67e-06,7.66e-06,7.67e-06,0.05775666,7.666666666666666e-06,0.0
1607827500000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.02951398,7.66e-06,0.0013054830287206887
1607827560000,101,1,7.67e-06,7.67e-06,7.66e-06,7.66e-06,0.06395414,7.663333333333332e-06,0.0
1607827620000,101,1,7.66e-06,7.66e-06,7.65e-06,7.66e-06,0.0346848,7.656666666666666e-06,0.0013054830287206887
1607827680000,101,1,7.66e-06,7.66e-06,7.65e-06,7.65e-06,0.15116504,7.653333333333333e-06,0.0013071895424836555
1607827740000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.21397815,7.65e-06,0.0013071895424836555
1607827800000,101,1,7.65e-06,7.66e-06,7.64e-06,7.65e-06,0.09048859,7.65e-06,0.0013071895424836555
1607827860000,101,1,7.65e-06,7.66e-06,7.64e-06,7.66e-06,0.03654905,7.653333333333332e-06,-0.0013054830287205776
1607827920000,101,1,7.65e-06,7.65e-06,7.64e-06,7.64e-06,0.06163097,7.643333333333334e-06,0.0013089005235602524
1607827980000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.00112602,7.66e-06,-0.0013054830287205776
1607828040000,101,1,7.64e-06,7.64e-06,7.64e-06,7.64e-06,0.0191,7.64e-06,0.002617801047120505
1607828100000,101,1,7.66e-06,7.66e-06,7.65e-06,7.65e-06,0.01083876,7.653333333333333e-06,-0.0013071895424836555
1607828160000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.07267808,7.66e-06,0.0
1607828220000,101,1,7.66e-06,7.66e-06,7.65e-06,7.66e-06,0.12958175,7.656666666666666e-06,-0.0026109660574412663
1607828280000,101,1,7.65e-06,7.66e-06,7.65e-06,7.66e-06,0.10409629,7.656666666666666e-06,-0.0013054830287205776
1607828340000,101,1,7.66e-06,7.67e-06,7.66e-06,7.67e-06,0.14324257,7.666666666666666e-06,-0.0013037809647978849
1607828400000,101,1,7.66e-06,7.66e-06,7.65e-06,7.66e-06,0.04726089,7.656666666666666e-06,0.0
1607828460000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.00077366,7.66e-06,0.0
1607828520000,101,1,7.65e-06,7.66e-06,7.65e-06,7.66e-06,0.0030303,7.656666666666666e-06,0.0013054830287206887
1607828580000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.0385101,7.65e-06,0.0013071895424836555
1607828640000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.01931625,7.65e-06,0.0013071895424836555
1607828700000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.92966356,7.66e-06,0.0
1607828760000,101,1,7.65e-06,7.67e-06,7.65e-06,7.67e-06,1.30798897,7.663333333333333e-06,-0.0026075619295957697
1607828820000,101,1,7.67e-06,7.67e-06,7.67e-06,7.67e-06,0.0,7.67e-06,-0.0026075619295957697
1607828880000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.2996811,7.65e-06,0.0013071895424836555
1607828940000,101,1,7.64e-06,7.65e-06,7.64e-06,7.65e-06,0.97765121,7.646666666666666e-06,0.002614379084967311
1607829000000,101,1,7.65e-06,7.65e-06,7.64e-06,7.65e-06,0.21104828,7.646666666666666e-06,0.002614379084967311
1607829060000,101,1,7.64e-06,7.65e-06,7.64e-06,7.65e-06,0.02099875,7.646666666666666e-06,0.0
1607829120000,101,1,7.64e-06,7.64e-06,7.64e-06,7.64e-06,0.02592252,7.64e-06,0.0013089005235602524
1607829180000,101,1,7.65e-06,7.65e-06,7.64e-06,7.64e-06,0.05786047,7.643333333333334e-06,0.0013089005235602524
1607829240000,101,1,7.65e-06,7.65e-06,7.64e-06,7.64e-06,0.17216786,7.643333333333334e-06,0.0013089005235602524
1607829300000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.00960075,7.65e-06,-0.0013071895424836555
1607829360000,101,1,7.64e-06,7.65e-06,7.64e-06,7.65e-06,0.1923733,7.646666666666666e-06,-0.0013071895424836555
1607829420000,101,1,7.65e-06,7.66e-06,7.65e-06,7.66e-06,0.14780093,7.656666666666666e-06,-0.0026109660574412663
1607829480000,101,1,7.66e-06,7.67e-06,7.66e-06,7.67e-06,1.30411803,7.666666666666666e-06,-0.0026075619295957697
1607829540000,101,1,7.68e-06,7.68e-06,7.68e-06,7.68e-06,0.18628608,7.68e-06,-0.00390625
1607829600000,101,1,7.68e-06,7.68e-06,7.67e-06,7.68e-06,0.12382145,7.676666666666667e-06,-0.0026041666666666297
1607829660000,101,1,7.68e-06,7.68e-06,7.67e-06,7.68e-06,0.45599992,7.676666666666667e-06,-0.0013020833333333703
1607829720000,101,1,7.68e-06,7.68e-06,7.67e-06,7.67e-06,0.08276378,7.673333333333333e-06,0.0013037809647979959
1607829780000,101,1,7.68e-06,7.68e-06,7.67e-06,7.68e-06,0.06098674,7.676666666666667e-06,0.0
1607829840000,101,1,7.68e-06,7.68e-06,7.66e-06,7.66e-06,0.13916281,7.666666666666666e-06,0.0026109660574411553
1607829900000,101,1,7.67e-06,7.67e-06,7.67e-06,7.67e-06,0.01754896,7.67e-06,0.0
1607829960000,101,1,7.67e-06,7.68e-06,7.66e-06,7.66e-06,0.09024071,7.666666666666666e-06,0.0026109660574411553
1607830020000,101,1,7.67e-06,7.67e-06,7.66e-06,7.66e-06,0.00590666,7.663333333333332e-06,0.0
1607830080000,101,1,7.67e-06,7.67e-06,7.66e-06,7.67e-06,0.2352913,7.666666666666666e-06,0.0
1607830140000,101,1,7.67e-06,7.67e-06,7.66e-06,7.66e-06,0.23799713,7.663333333333332e-06,0.0
1607830200000,101,1,7.66e-06,7.67e-06,7.65e-06,7.66e-06,0.05132181,7.66e-06,0.0
1607830260000,101,1,7.65e-06,7.66e-06,7.65e-06,7.66e-06,0.04958614,7.656666666666666e-06,0.0013054830287206887
1607830320000,101,1,7.66e-06,7.66e-06,7.65e-06,7.65e-06,0.02047082,7.653333333333333e-06,0.0013071895424836555
1607830380000,101,1,7.65e-06,7.66e-06,7.65e-06,7.66e-06,0.09845628,7.656666666666666e-06,0.0
1607830440000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.02817495,7.65e-06,0.0013071895424836555
1607830500000,101,1,7.65e-06,7.66e-06,7.65e-06,7.66e-06,0.12897681,7.656666666666666e-06,-0.0013054830287205776
1607830560000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.15724448,7.66e-06,0.0
1607830620000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.00029108,7.66e-06,-0.0013054830287205776
1607830680000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.00734594,7.66e-06,0.0
1607830740000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.0,7.66e-06,0.0
1607830800000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.0,7.66e-06,0.0
1607830860000,101,1,7.66e-06,7.66e-06,7.65e-06,7.65e-06,0.00430973,7.653333333333333e-06,0.0013071895424836555
1607830920000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.0062271,7.65e-06,0.0013071895424836555
1607830980000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.0,7.65e-06,0.0013071895424836555
1607831040000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.0,7.65e-06,0.0
1607831100000,101,1,7.65e-06,7.66e-06,7.64e-06,7.65e-06,0.18451763,7.65e-06,0.0
1607831160000,101,1,7.65e-06,7.65e-06,7.64e-06,7.64e-06,0.01974424,7.643333333333334e-06,0.0013089005235602524
1607831220000,101,1,7.64e-06,7.65e-06,7.63e-06,7.65e-06,0.08026297,7.643333333333334e-06,0.0
1607831280000,101,1,7.65e-06,7.65e-06,7.64e-06,7.64e-06,0.26602083,7.643333333333334e-06,0.0013089005235602524
1607831340000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.02360025,7.65e-06,-0.0013071895424836555
1607831400000,101,1,7.64e-06,7.65e-06,7.64e-06,7.64e-06,0.02705709,7.643333333333334e-06,0.0013089005235602524
1607831460000,101,1,7.64e-06,7.65e-06,7.64e-06,7.64e-06,0.02694695,7.643333333333334e-06,0.0
1607831520000,101,1,7.64e-06,7.64e-06,7.63e-06,7.63e-06,0.0613483,7.633333333333334e-06,0.002621231979030192
1607831580000,101,1,7.64e-06,7.64e-06,7.63e-06,7.64e-06,0.04750149,7.636666666666668e-06,0.0
1607831640000,101,1,7.64e-06,7.64e-06,7.64e-06,7.64e-06,0.00467568,7.64e-06,0.0
1607831700000,101,1,7.64e-06,7.64e-06,7.64e-06,7.64e-06,0.01418748,7.64e-06,-0.0013089005235602524
1607831760000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.00098685,7.65e-06,-0.0013071895424836555
1607831820000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.00528615,7.65e-06,-0.0013071895424836555
1607831880000,101,1,7.64e-06,7.65e-06,7.64e-06,7.65e-06,0.03767515,7.646666666666666e-06,-0.0013071895424836555
1607831940000,101,1,7.65e-06,7.65e-06,7.64e-06,7.64e-06,0.04646282,7.643333333333334e-06,0.0013089005235602524
1607832000000,101,1,7.64e-06,7.65e-06,7.64e-06,7.65e-06,0.07634085,7.646666666666666e-06,0.0
1607832060000,101,1,7.64e-06,7.65e-06,7.64e-06,7.65e-06,0.02517038,7.646666666666666e-06,0.0
1607832120000,101,1,7.64e-06,7.64e-06,7.64e-06,7.64e-06,0.010314,7.64e-06,0.0
1607832180000,101,1,7.65e-06,7.65e-06,7.64e-06,7.64e-06,0.05839364,7.643333333333334e-06,0.0013089005235602524
1607832240000,101,1,7.64e-06,7.65e-06,7.64e-06,7.65e-06,0.13120163,7.646666666666666e-06,0.0
1607832300000,101,1,7.65e-06,7.66e-06,7.64e-06,7.65e-06,0.10862372,7.65e-06,-0.0013071895424836555
1607832360000,101,1,7.64e-06,7.64e-06,7.64e-06,7.64e-06,0.58246596,7.64e-06,0.0
1607832420000,101,1,7.64e-06,7.64e-06,7.64e-06,7.64e-06,0.00385056,7.64e-06,0.0013089005235602524
1607832480000,101,1,7.64e-06,7.64e-06,7.64e-06,7.64e-06,0.0,7.64e-06,0.0013089005235602524
1607832540000,101,1,7.64e-06,7.64e-06,7.64e-06,7.64e-06,0.0,7.64e-06,0.0
1607832600000,101,1,7.64e-06,7.64e-06,7.64e-06,7.64e-06,0.02323324,7.64e-06,0.0
1607832660000,101,1,7.64e-06,7.64e-06,7.64e-06,7.64e-06,0.00333104,7.64e-06,0.0
1607832720000,101,1,7.64e-06,7.64e-06,7.63e-06,7.63e-06,0.02372962,7.633333333333334e-06,0.001310615989515096
1607832780000,101,1,7.64e-06,7.64e-06,7.63e-06,7.63e-06,0.0087378,7.633333333333334e-06,0.001310615989515096
1607832840000,101,1,7.64e-06,7.64e-06,7.64e-06,7.64e-06,0.12224,7.64e-06,0.0
1607832900000,101,1,7.63e-06,7.65e-06,7.63e-06,7.65e-06,0.00847582,7.643333333333334e-06,-0.002614379084967311
1607832960000,101,1,7.65e-06,7.65e-06,7.63e-06,7.63e-06,0.0216732,7.636666666666666e-06,0.0
1607833020000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.00097155,7.65e-06,-0.0013071895424836555
1607833080000,101,1,7.65e-06,7.65e-06,7.64e-06,7.65e-06,0.22909537,7.646666666666666e-06,0.0
1607833140000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.0,7.65e-06,-0.002614379084967311
1607833200000,101,1,7.65e-06,7.66e-06,7.64e-06,7.66e-06,0.00652794,7.653333333333332e-06,-0.0013054830287205776
1607833260000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.02476478,7.66e-06,-0.0013054830287205776
1607833320000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.01565955,7.65e-06,0.0
1607833380000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.01409895,7.65e-06,0.0013071895424836555
1607833440000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.00154732,7.66e-06,0.0
1607833500000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.2049816,7.66e-06,-0.0013054830287205776
1607833560000,101,1,7.66e-06,7.66e-06,7.65e-06,7.65e-06,0.024367,7.653333333333333e-06,0.0
1607833620000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.0003447,7.66e-06,0.0
1607833680000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.0737658,7.66e-06,0.0
1607833740000,101,1,7.66e-06,7.66e-06,7.65e-06,7.65e-06,0.00208232,7.653333333333333e-06,0.0
1607833800000,101,1,7.65e-06,7.65e-06,7.64e-06,7.64e-06,0.1588657,7.643333333333334e-06,0.002617801047120505
1607833860000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.00274994,7.66e-06,0.0
1607833920000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.01018014,7.66e-06,-0.0013054830287205776
1607833980000,101,1,7.67e-06,7.68e-06,7.66e-06,7.68e-06,0.39102433,7.673333333333333e-06,-0.005208333333333259
1607834040000,101,1,7.66e-06,7.68e-06,7.66e-06,7.66e-06,0.70180852,7.666666666666666e-06,0.0
1607834100000,101,1,7.68e-06,7.68e-06,7.66e-06,7.67e-06,0.77281783,7.67e-06,-0.0013037809647978849
1607834160000,101,1,7.67e-06,7.67e-06,7.65e-06,7.66e-06,0.20496741,7.66e-06,0.0026109660574411553
1607834220000,101,1,7.66e-06,7.66e-06,7.65e-06,7.66e-06,0.16910146,7.656666666666666e-06,0.0
1607834280000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.1445442,7.66e-06,0.0013054830287206887
1607834340000,101,1,7.66e-06,7.66e-06,7.65e-06,7.65e-06,0.01972213,7.653333333333333e-06,0.0013071895424836555
1607834400000,101,1,7.66e-06,7.66e-06,7.65e-06,7.65e-06,0.06494838,7.653333333333333e-06,0.0013071895424836555
1607834460000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.02274254,7.66e-06,0.0
1607834520000,101,1,7.66e-06,7.66e-06,7.64e-06,7.65e-06,1.02804558,7.65e-06,0.0
1607834580000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.0491742,7.65e-06,0.0
1607834640000,101,1,7.65e-06,7.66e-06,7.65e-06,7.66e-06,0.0055712,7.656666666666666e-06,0.0
1607834700000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.04264875,7.65e-06,0.0
1607834760000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.0647343,7.65e-06,0.0
1607834820000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.00133875,7.65e-06,0.0013071895424836555
1607834880000,101,1,7.66e-06,7.66e-06,7.65e-06,7.65e-06,0.00520371,7.653333333333333e-06,0.0
1607834940000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.0,7.65e-06,0.0
1607835000000,101,1,7.66e-06,7.66e-06,7.65e-06,7.65e-06,0.00447011,7.653333333333333e-06,0.0
1607835060000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.0038097,7.65e-06,0.0
1607835120000,101,1,7.66e-06,7.66e-06,7.65e-06,7.65e-06,0.00137857,7.653333333333333e-06,0.0
1607835180000,101,1,7.65e-06,7.66e-06,7.65e-06,7.66e-06,0.00058177,7.656666666666666e-06,-0.0013054830287205776
1607835240000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.0253929,7.66e-06,-0.0013054830287205776
1607835300000,101,1,7.66e-06,7.66e-06,7.65e-06,7.65e-06,0.0030176,7.653333333333333e-06,0.0
1607835360000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.003064,7.66e-06,0.0
1607835420000,101,1,7.65e-06,7.65e-06,7.65e-06,7.65e-06,0.06657795,7.65e-06,0.0013071895424836555
1607835480000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.03885152,7.66e-06,-0.0013054830287205776
1607835540000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.0,7.66e-06,0.0
1607835600000,101,1,7.66e-06,7.66e-06,7.65e-06,7.66e-06,0.09626305,7.656666666666666e-06,-0.0013054830287205776
1607835660000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.01764864,7.66e-06,0.0
1607835720000,101,1,7.65e-06,7.66e-06,7.65e-06,7.66e-06,0.00739316,7.656666666666666e-06,0.0
1607835780000,101,1,7.65e-06,7.66e-06,7.65e-06,7.66e-06,0.00234377,7.656666666666666e-06,0.0
1607835840000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.00215246,7.66e-06,0.0
1607835900000,101,1,7.66e-06,7.66e-06,7.65e-06,7.66e-06,0.09021012,7.656666666666666e-06,0.0
1607835960000,101,1,7.66e-06,7.66e-06,7.66e-06,7.66e-06,0.19372906,7.66e-06,0.0
